time,data,error,instrument,type
2459133.9596312675,1.0030031814831206,0.0025865228,TESSY2,LC
2459133.9610201675,1.0028917509040327,0.0025856732,TESSY2,LC
2459133.962409068,1.0016106220376049,0.002588436,TESSY2,LC
2459133.9637979683,0.994924164968318,0.0025835468,TESSY2,LC
2459133.965186869,1.000433869581721,0.0025893603,TESSY2,LC
2459133.966575769,0.9999466459573334,0.0025858416,TESSY2,LC
2459133.967964669,1.002465424066683,0.0025864905,TESSY2,LC
2459133.9693535697,1.0060928038386805,0.00258905,TESSY2,LC
2459133.97074247,0.9993399553710336,0.0025880921,TESSY2,LC
2459133.97213137,0.9933149085245436,0.0025837568,TESSY2,LC
2459133.9735202705,0.998440933437452,0.0025837612,TESSY2,LC
2459133.974909171,0.997107129979852,0.0025835582,TESSY2,LC
2459133.9762980714,0.993043788246073,0.0025789447,TESSY2,LC
2459133.977686972,0.9949991581758793,0.0025806469,TESSY2,LC
2459133.979075872,0.9960098497036636,0.0025819032,TESSY2,LC
2459133.9804647723,0.9993265229449226,0.0025826241,TESSY2,LC
2459133.981853673,0.9952639677749896,0.0025804888,TESSY2,LC
2459133.983242573,0.9934957143018848,0.002579001,TESSY2,LC
2459133.984631473,0.9950014924370582,0.0025812318,TESSY2,LC
2459133.9860203736,0.9899645221366088,0.0025776415,TESSY2,LC
2459133.987409274,0.990511433513911,0.0025813004,TESSY2,LC
2459133.988798174,0.9864578264652926,0.0025756271,TESSY2,LC
2459133.9901870745,0.988917040951124,0.0025791007,TESSY2,LC
2459133.991575975,0.9842681070774686,0.0025756564,TESSY2,LC
2459133.992964875,0.9922858746895332,0.0025812627,TESSY2,LC
2459133.9943537754,0.9875422939334532,0.0025795358,TESSY2,LC
2459133.995742676,0.9878781046635468,0.0025775793,TESSY2,LC
2459133.997131576,0.9942540669731496,0.0025799873,TESSY2,LC
2459133.9985204763,0.988935890830908,0.002578608,TESSY2,LC
2459133.9999093763,0.9837918361907944,0.0025756506,TESSY2,LC
2459134.0012982767,0.9921866130205788,0.0025815142,TESSY2,LC
2459134.0026871767,0.9879763213933184,0.0025798797,TESSY2,LC
2459134.004076077,0.992169981218267,0.0025792946,TESSY2,LC
2459134.0054649776,0.9864719025882446,0.0025810087,TESSY2,LC
2459134.006853878,0.9875978453743012,0.0025778478,TESSY2,LC
2459134.008242778,0.9883935096697816,0.0025788245,TESSY2,LC
2459134.0096316785,0.9915017854403132,0.0025819277,TESSY2,LC
2459134.0110205784,0.986833852646331,0.0025779791,TESSY2,LC
2459134.012409479,0.982603491252414,0.0025734303,TESSY2,LC
2459134.013798379,0.9872580813319812,0.0025845172,TESSY2,LC
2459134.01518728,0.9896461028164212,0.0025763437,TESSY2,LC
2459134.01657618,0.9877493157409756,0.0025768522,TESSY2,LC
2459134.01796508,0.9885254500421188,0.0025781193,TESSY2,LC
2459134.01935398,0.9896230857826308,0.002577974,TESSY2,LC
2459134.02074288,0.985637582920692,0.0025762008,TESSY2,LC
2459134.0221317806,0.9915909114611934,0.0025807056,TESSY2,LC
2459134.0235206806,0.984319591321236,0.0025791717,TESSY2,LC
2459134.024909581,0.9902675026196563,0.0025809889,TESSY2,LC
2459134.026298481,0.9859386752743032,0.0025808308,TESSY2,LC
2459134.027687381,0.9868989392449704,0.0025787817,TESSY2,LC
2459134.029076281,0.9887195846153178,0.0025791982,TESSY2,LC
2459134.030465181,0.9891254613343506,0.0025770483,TESSY2,LC
2459134.031854082,0.9861945593763302,0.0025762096,TESSY2,LC
2459134.0332429823,0.9854201487846604,0.0025776781,TESSY2,LC
2459134.0346318823,0.9864947895097828,0.002579448,TESSY2,LC
2459134.0360207823,0.9854146715225208,0.0025755984,TESSY2,LC
2459134.0374096828,0.9906540748978152,0.0025783724,TESSY2,LC
2459134.038798583,0.9850884695534584,0.0025767994,TESSY2,LC
2459134.040187483,0.9890841655418904,0.0025807458,TESSY2,LC
2459134.041576383,0.9831258828346444,0.0025767218,TESSY2,LC
2459134.042965284,0.9918406014153746,0.002582178,TESSY2,LC
2459134.044354184,0.9914168013032176,0.0025816609,TESSY2,LC
2459134.045743084,0.9869149624835006,0.0025779349,TESSY2,LC
2459134.047131984,0.9883676949504112,0.0025771067,TESSY2,LC
2459134.048520884,0.9894812086700988,0.0025788795,TESSY2,LC
2459134.0499097845,0.9886841637066626,0.0025778816,TESSY2,LC
2459134.0512986844,0.9917344800081044,0.0025807123,TESSY2,LC
2459134.0526875844,0.9876196075793616,0.0025753879,TESSY2,LC
2459134.054076485,0.9901153063909722,0.0025765046,TESSY2,LC
2459134.055465385,0.9905939864855106,0.002580645,TESSY2,LC
2459134.0568542853,0.9892990678086524,0.0025783938,TESSY2,LC
2459134.0582431853,0.985911970406628,0.0025803393,TESSY2,LC
2459134.0596320853,0.9899144142473156,0.0025785379,TESSY2,LC
2459134.0610209857,0.987754939336244,0.0025752902,TESSY2,LC
2459134.0624098857,0.9867209756186388,0.0025771919,TESSY2,LC
2459134.0637987857,0.9865939031604344,0.0025783582,TESSY2,LC
2459134.065187686,0.9919964719335128,0.0025810015,TESSY2,LC
2459134.066576586,0.9890453818966656,0.0025786648,TESSY2,LC
2459134.067965486,0.9885156231036926,0.0025773663,TESSY2,LC
2459134.0693543865,0.9869847455314544,0.0025762904,TESSY2,LC
2459134.0707432865,0.9887480391631686,0.0025786075,TESSY2,LC
2459134.0721321865,0.9939667839866168,0.0025795514,TESSY2,LC
2459134.073521087,0.9911638300393416,0.0025800518,TESSY2,LC
2459134.074909987,0.99444209728916,0.0025837314,TESSY2,LC
2459134.076298887,0.9945619157396264,0.0025829356,TESSY2,LC
2459134.077687787,0.9913332553565672,0.002581608,TESSY2,LC
2459134.079076688,0.990135276211714,0.0025830262,TESSY2,LC
2459134.080465588,0.9936314082118972,0.0025816886,TESSY2,LC
2459134.081854488,0.995328371420348,0.0025832928,TESSY2,LC
2459134.083243388,1.0047702058154573,0.0025880812,TESSY2,LC
2459134.084632288,1.0004459013728824,0.0025864351,TESSY2,LC
2459134.086021188,0.9964181780860152,0.0025825084,TESSY2,LC
2459134.087410088,0.998334125991064,0.0025866451,TESSY2,LC
2459134.088798988,0.9989759150572852,0.0025856677,TESSY2,LC
2459134.090187888,1.00449169528013,0.0025891252,TESSY2,LC
2459134.091576788,0.9996997366212562,0.0025859261,TESSY2,LC
2459134.092965688,0.9953273491448478,0.0025834318,TESSY2,LC
2459134.094354588,1.0035047028095667,0.0025888227,TESSY2,LC
2459134.095743488,1.000436207613124,0.0025869166,TESSY2,LC
2459134.0971323885,1.003690813526528,0.0025884991,TESSY2,LC
2459134.098521288,1.0001492205820162,0.0025880921,TESSY2,LC
2459134.0999101885,0.9985212887817017,0.002584151,TESSY2,LC
2459134.1012990884,1.000932338087784,0.0025891392,TESSY2,LC
2459134.1026879884,1.0011766485062588,0.002587941,TESSY2,LC
2459134.1040768884,1.0027486599944195,0.0025879031,TESSY2,LC
2459134.1054657884,1.0018217726219787,0.002587396,TESSY2,LC
2459134.106854689,1.000940086357461,0.0025855538,TESSY2,LC
2459134.108243589,1.0022265011699707,0.0025883778,TESSY2,LC
2459134.109632489,1.0031627170189872,0.0025876688,TESSY2,LC
2459134.111021389,0.99858690399092,0.0025845724,TESSY2,LC
2459134.112410289,1.00212165203076,0.0025857883,TESSY2,LC
2459134.1137991888,0.9995358311321936,0.0025831044,TESSY2,LC
2459134.1151880887,1.000771091287135,0.002587883,TESSY2,LC
2459134.1165769887,0.9990735724377728,0.0025888691,TESSY2,LC
2459134.1179658887,1.000833234677681,0.0025868514,TESSY2,LC
2459134.119354789,1.0012488579634846,0.0025831144,TESSY2,LC
2459134.120743689,1.0015013822079857,0.0025873471,TESSY2,LC
2459134.122132589,0.999261037520831,0.0025877524,TESSY2,LC
2459134.123521489,0.9980847838421752,0.002584121,TESSY2,LC
2459134.124910389,1.001562861164078,0.0025893976,TESSY2,LC
2459134.126299289,0.9981238694800788,0.002584941,TESSY2,LC
2459134.127688189,0.996763508733548,0.0025866542,TESSY2,LC
2459134.129077089,1.002466349013683,0.0025875599,TESSY2,LC
2459134.130465989,1.0006516802670056,0.0025880791,TESSY2,LC
2459134.131854889,1.004340912486201,0.0025869771,TESSY2,LC
2459134.133243789,1.0019688456651152,0.0025857533,TESSY2,LC
2459134.134632689,0.9961775097402744,0.0025817794,TESSY2,LC
2459134.136021589,1.0030122148125082,0.0025857992,TESSY2,LC
2459134.137410489,0.9999301508208778,0.0025865529,TESSY2,LC
2459134.138799389,1.0000604877567771,0.0025868032,TESSY2,LC
2459134.140188289,1.0001638256123884,0.0025853817,TESSY2,LC
2459134.141577189,1.0004417643268786,0.0025863282,TESSY2,LC
2459134.142966089,1.0001097039985478,0.0025867808,TESSY2,LC
2459134.144354989,0.9982481245664224,0.0025876069,TESSY2,LC
2459134.145743889,1.0020601860222238,0.0025857529,TESSY2,LC
2459134.147132789,0.9989112383593456,0.002584955,TESSY2,LC
2459139.836044762,1.0020427947574633,0.0025894311,TESSY2,LC
2459139.837433651,0.997791008842026,0.0025865501,TESSY2,LC
2459139.838822541,1.0001656129447318,0.0025905217,TESSY2,LC
2459139.84021143,0.99684827701121,0.0025850628,TESSY2,LC
2459139.84160032,0.9994996810860072,0.0025872646,TESSY2,LC
2459139.842989209,1.001024065166137,0.0025903797,TESSY2,LC
2459139.844378099,0.9964081392425016,0.0025889091,TESSY2,LC
2459139.8457669886,1.0028599533243967,0.002590623,TESSY2,LC
2459139.8471558783,1.0033086474158388,0.0025889173,TESSY2,LC
2459139.848544768,1.0030948415202152,0.0025886856,TESSY2,LC
2459139.8499336573,0.9995051356444312,0.0025899441,TESSY2,LC
2459139.8513225466,1.0023059297867487,0.0025895266,TESSY2,LC
2459139.8527114363,0.9970057139449412,0.0025864029,TESSY2,LC
2459139.8541003256,1.0015068181300055,0.0025891147,TESSY2,LC
2459139.855489216,1.00340721233074,0.0025900733,TESSY2,LC
2459139.8568781046,1.0002169065577124,0.0025878421,TESSY2,LC
2459139.8582669944,1.0007553008185384,0.0025890886,TESSY2,LC
2459139.859655884,0.9999028751097652,0.0025884712,TESSY2,LC
2459139.8610447734,1.0027890894359643,0.0025927988,TESSY2,LC
2459139.862433663,0.9984719737927908,0.0025838106,TESSY2,LC
2459139.8638225524,0.9999724781870044,0.0025848956,TESSY2,LC
2459139.865211442,1.0031607726146967,0.0025914274,TESSY2,LC
2459139.8666003314,1.0026272670818366,0.0025897499,TESSY2,LC
2459139.867989221,1.0011412615859474,0.0025890965,TESSY2,LC
2459139.8693781104,1.0012811561296318,0.0025873873,TESSY2,LC
2459139.870767,1.003292050712245,0.0025905645,TESSY2,LC
2459139.8721558894,1.0003295453368626,0.0025885713,TESSY2,LC
2459139.873544779,0.9982869099979108,0.0025900954,TESSY2,LC
2459139.8749336684,0.9986658246968786,0.0025884744,TESSY2,LC
2459139.876322558,0.9997963694344274,0.0025890174,TESSY2,LC
2459139.8777114474,0.997867634210554,0.0025870607,TESSY2,LC
2459139.879100337,1.001686419024843,0.0025876993,TESSY2,LC
2459139.8804892264,0.9997630338788708,0.002586303,TESSY2,LC
2459139.881878116,0.9983236587717766,0.0025866518,TESSY2,LC
2459139.883267005,1.0005402037020756,0.0025873608,TESSY2,LC
2459139.8846558947,1.0005675986755382,0.002585192,TESSY2,LC
2459139.8860447844,0.999334003690418,0.0025877792,TESSY2,LC
2459139.887433674,1.000204548747338,0.0025865762,TESSY2,LC
2459139.8888225635,0.9989149038485944,0.0025860553,TESSY2,LC
2459139.8902114527,0.9995476189939736,0.0025886879,TESSY2,LC
2459139.8916003425,1.0015648741821477,0.0025901634,TESSY2,LC
2459139.892989232,1.0016804694162675,0.002592871,TESSY2,LC
2459139.894378121,0.9993206346995024,0.00258711,TESSY2,LC
2459139.8957670107,0.996975450027938,0.0025864951,TESSY2,LC
2459139.8971559005,0.9980465554045832,0.0025863082,TESSY2,LC
2459139.8985447898,0.9990717108234808,0.0025858143,TESSY2,LC
2459139.899933679,0.9983911063031324,0.0025851813,TESSY2,LC
2459139.9013225688,0.993238961832831,0.0025836602,TESSY2,LC
2459139.902711458,0.9928346174184076,0.0025816408,TESSY2,LC
2459139.904100348,0.9899253930560644,0.0025825002,TESSY2,LC
2459139.905489237,0.9954261987544888,0.002585592,TESSY2,LC
2459139.9068781263,0.9911327144989712,0.0025803938,TESSY2,LC
2459139.908267016,0.9922556803241656,0.002579283,TESSY2,LC
2459139.9096559053,0.9895344561925904,0.0025789007,TESSY2,LC
2459139.911044795,0.9876394021320068,0.0025780473,TESSY2,LC
2459139.9124336843,0.9874198881410342,0.0025800648,TESSY2,LC
2459139.9138225736,0.9904363242187852,0.0025865149,TESSY2,LC
2459139.915211464,0.9878563503565956,0.0025794329,TESSY2,LC
2459139.9166003526,0.9894592565848684,0.0025802534,TESSY2,LC
2459139.917989242,0.9909255528616042,0.0025783109,TESSY2,LC
2459139.919378132,0.9933813392491844,0.002581897,TESSY2,LC
2459139.920767021,0.9865378456976666,0.0025772289,TESSY2,LC
2459139.92215591,0.989045852243816,0.0025773847,TESSY2,LC
2459139.9235448,0.9924529888726158,0.0025794103,TESSY2,LC
2459139.924933689,0.987194865597016,0.0025768026,TESSY2,LC
2459139.9263225785,0.9863926624155988,0.0025816467,TESSY2,LC
2459139.927711468,0.9883081393251928,0.0025809412,TESSY2,LC
2459139.929100357,0.9943586763239382,0.0025812727,TESSY2,LC
2459139.9304892467,0.987543983436177,0.0025785419,TESSY2,LC
2459139.9318781365,0.98274898065379,0.0025765658,TESSY2,LC
2459139.9332670257,0.9924265879865636,0.0025816727,TESSY2,LC
2459139.934655915,0.993512245429978,0.0025819014,TESSY2,LC
2459139.9360448043,0.9842666929718578,0.0025781384,TESSY2,LC
2459139.937433694,0.9869390306417072,0.0025780592,TESSY2,LC
2459139.938822584,0.990498638431833,0.002580835,TESSY2,LC
2459139.9402114726,0.9880001463569164,0.0025796904,TESSY2,LC
2459139.9416003623,0.988440164397445,0.0025791132,TESSY2,LC
2459139.942989252,0.9866270125677584,0.0025751682,TESSY2,LC
2459139.944378141,0.9869698208838936,0.0025808017,TESSY2,LC
2459139.94576703,0.988263319305119,0.0025790809,TESSY2,LC
2459139.94715592,0.9848048978846924,0.0025755723,TESSY2,LC
2459139.948544809,0.9946206166164048,0.0025796366,TESSY2,LC
2459139.951322588,0.9891719545175404,0.0025795901,TESSY2,LC
2459139.952711477,0.9870113036863531,0.0025767363,TESSY2,LC
2459139.9541003667,0.9839718430222548,0.0025739511,TESSY2,LC
2459139.955489256,0.9893361025270692,0.0025812695,TESSY2,LC
2459139.956878145,0.9918093021968694,0.0025831296,TESSY2,LC
2459139.9582670345,0.9893561720347772,0.0025775998,TESSY2,LC
2459139.959655924,0.986135462023942,0.0025771072,TESSY2,LC
2459139.961044813,0.9841778222106004,0.0025782741,TESSY2,LC
2459139.962433703,0.9886496825698,0.0025773041,TESSY2,LC
2459139.963822592,0.9891668931206854,0.0025783605,TESSY2,LC
2459139.965211482,0.9902923138514118,0.0025784038,TESSY2,LC
2459139.9666003706,0.9837973347884922,0.0025749314,TESSY2,LC
2459139.9679892603,0.9914965559070764,0.0025799614,TESSY2,LC
2459139.9693781496,0.990795267206076,0.0025797759,TESSY2,LC
2459139.970767039,0.98880222873699,0.002580703,TESSY2,LC
2459139.972155928,0.9909397904762516,0.0025826006,TESSY2,LC
2459139.973544818,0.9917375624207544,0.0025817831,TESSY2,LC
2459139.974933707,0.9901509145855828,0.002580361,TESSY2,LC
2459139.9763225964,0.9923578569517608,0.0025818846,TESSY2,LC
2459139.9777114857,0.9924257695532192,0.0025808432,TESSY2,LC
2459139.979100375,0.9899989323755276,0.0025816297,TESSY2,LC
2459139.980489264,0.9875498654164327,0.002579015,TESSY2,LC
2459139.981878153,0.988374038685964,0.002577513,TESSY2,LC
2459139.983267044,0.989611572182454,0.0025828965,TESSY2,LC
2459139.984655932,0.9879226458998096,0.0025791381,TESSY2,LC
2459139.986044822,0.9907882798462672,0.0025821272,TESSY2,LC
2459139.987433711,0.991143314024154,0.0025806245,TESSY2,LC
2459139.9888226003,0.9867486884318546,0.0025767835,TESSY2,LC
2459139.9902114896,0.9881848830616176,0.0025790285,TESSY2,LC
2459139.991600379,0.992141767935042,0.0025785186,TESSY2,LC
2459139.992989268,0.9891449330423696,0.0025800189,TESSY2,LC
2459139.9943781574,0.987601378386102,0.0025791323,TESSY2,LC
2459139.9957670467,0.9909254339541612,0.0025785163,TESSY2,LC
2459139.9971559364,0.9914418197723548,0.0025826138,TESSY2,LC
2459139.998544825,0.996008335842642,0.0025817249,TESSY2,LC
2459139.999933715,0.9880501921448815,0.0025766739,TESSY2,LC
2459140.0013226043,0.9926062186956632,0.0025834627,TESSY2,LC
2459140.002711493,0.993429865485976,0.0025813426,TESSY2,LC
2459140.004100383,0.9938661325272068,0.0025799661,TESSY2,LC
2459140.005489272,0.9965914698185308,0.0025844842,TESSY2,LC
2459140.0068781613,0.9999097473585188,0.00258606,TESSY2,LC
2459140.0082670506,0.9936024151471718,0.002581045,TESSY2,LC
2459140.00965594,0.9996859931870772,0.0025885198,TESSY2,LC
2459140.011044829,1.0010890814772246,0.0025873119,TESSY2,LC
2459140.0124337184,0.9971454600179218,0.0025817575,TESSY2,LC
2459140.013822608,1.0002646988096815,0.0025875482,TESSY2,LC
2459140.015211497,0.9972988278513012,0.0025853654,TESSY2,LC
2459140.0166003862,0.9977178771498822,0.00258907,TESSY2,LC
2459140.0179892755,1.0042653267031914,0.0025911273,TESSY2,LC
2459140.019378165,0.9975840665106768,0.0025847666,TESSY2,LC
2459140.020767054,0.999226326565952,0.0025918661,TESSY2,LC
2459140.022155944,1.0007588568861188,0.0025893266,TESSY2,LC
2459140.0235448326,1.0039408674713544,0.0025916309,TESSY2,LC
2459140.024933722,1.002801278313565,0.0025898146,TESSY2,LC
2459140.026322611,0.999862249414829,0.0025888225,TESSY2,LC
2459140.0277115004,0.9973833907801474,0.002584772,TESSY2,LC
2459140.0291003897,0.9999094624088626,0.002587796,TESSY2,LC
2459140.030489279,1.0057892243009845,0.0025917706,TESSY2,LC
2459140.031878168,1.000522836456383,0.0025874311,TESSY2,LC
2459140.033267057,1.000180468874361,0.0025879,TESSY2,LC
2459140.034655947,0.9966614415571664,0.0025885119,TESSY2,LC
2459140.036044836,0.9957460145044416,0.0025844276,TESSY2,LC
2459140.0374337253,1.0001297877084112,0.0025881508,TESSY2,LC
2459140.0388226146,1.0031750011869596,0.0025939799,TESSY2,LC
2459140.040211504,0.9971925449313596,0.002584751,TESSY2,LC
2459140.041600393,1.00459432894445,0.0025906726,TESSY2,LC
2459140.0429892824,1.0037031432216037,0.0025898318,TESSY2,LC
2459140.044378171,1.0030564577701098,0.0025912987,TESSY2,LC
2459140.045767061,1.0011622725888112,0.0025902563,TESSY2,LC
2459140.04715595,1.0020856876743878,0.0025885387,TESSY2,LC
2459140.048544839,0.9974891130331682,0.0025886907,TESSY2,LC
2459140.0499337283,1.0063587186532414,0.0025935073,TESSY2,LC
2459140.0513226176,0.9982380545369288,0.0025911215,TESSY2,LC
2459140.052711507,1.0042632506956313,0.0025908248,TESSY2,LC
2459140.054100396,1.002923667104646,0.0025898332,TESSY2,LC
2459140.0554892854,0.9982704737726388,0.0025852784,TESSY2,LC
2459140.0568781747,0.9949480306983528,0.0025903047,TESSY2,LC
2459140.0582670635,0.9981924678876134,0.0025874753,TESSY2,LC
2459140.0596559527,0.9978992553234804,0.002587968,TESSY2,LC
2459140.0610448425,1.0015935530134532,0.0025887105,TESSY2,LC
2459140.062433732,1.0039969709529533,0.0025912481,TESSY2,LC
2459140.0638226205,1.004816489149576,0.0025922426,TESSY2,LC
2459140.06521151,1.0019953075853398,0.0025915804,TESSY2,LC
2459140.066600399,0.9995740462666935,0.0025898048,TESSY2,LC
2459140.0679892884,1.0001343651915795,0.0025871075,TESSY2,LC
2459140.0693781776,0.9988843743757528,0.0025840774,TESSY2,LC
2459140.070767067,0.9994633637794488,0.0025894891,TESSY2,LC
2459140.072155956,1.0048850034186765,0.0025898919,TESSY2,LC
2459145.759659637,1.00208150857907,0.0026130329,TESSY2,LC
2459145.761048525,0.9990699636496838,0.0026114965,TESSY2,LC
2459145.762437413,0.996012118551108,0.00260675,TESSY2,LC
2459145.7638263013,1.0000556332845076,0.0026142455,TESSY2,LC
2459145.765215189,0.9976454578409178,0.0026096883,TESSY2,LC
2459145.766604077,1.0019668822222334,0.0026129873,TESSY2,LC
2459145.7679929654,1.0011119564296025,0.0026116008,TESSY2,LC
2459145.7693818533,1.0010636304555425,0.0026126832,TESSY2,LC
2459145.770770741,1.003001704301278,0.002612513,TESSY2,LC
2459145.772159629,0.9998986579646056,0.0026147687,TESSY2,LC
2459145.7735485174,1.0002432514480064,0.0026088776,TESSY2,LC
2459145.7749374053,0.9988251047399366,0.002609414,TESSY2,LC
2459145.776326293,0.9983205378426958,0.002610605,TESSY2,LC
2459145.777715181,0.9980821707664675,0.0026106099,TESSY2,LC
2459145.7791040693,1.0001403434779532,0.0026122469,TESSY2,LC
2459145.780492957,0.9993154960016308,0.0026103873,TESSY2,LC
2459145.781881845,1.00187548832926,0.0026131384,TESSY2,LC
2459145.783270733,1.0032336604698069,0.0026138246,TESSY2,LC
2459145.784659621,1.002011832400426,0.0026125717,TESSY2,LC
2459145.786048509,1.0026732041175828,0.0026127822,TESSY2,LC
2459145.787437397,1.0027306756628795,0.0026152455,TESSY2,LC
2459145.788826285,1.0015360469813688,0.0026131449,TESSY2,LC
2459145.790215173,0.9974604180897232,0.0026103614,TESSY2,LC
2459145.7916040607,0.9976076289848096,0.0026089039,TESSY2,LC
2459145.792992949,1.0022486596684677,0.0026109507,TESSY2,LC
2459145.7943818364,0.9992968101215972,0.0026112567,TESSY2,LC
2459145.7957707243,0.9983759003580724,0.0026100923,TESSY2,LC
2459145.7971596126,0.9994991403741514,0.0026092359,TESSY2,LC
2459145.7985485,0.997756530153018,0.0026093274,TESSY2,LC
2459145.799937388,1.0028954097063527,0.0026141037,TESSY2,LC
2459145.8013262763,0.9978488390316028,0.0026089156,TESSY2,LC
2459145.802715164,1.0029764481177093,0.0026161508,TESSY2,LC
2459145.804104052,1.0013857169665945,0.0026129594,TESSY2,LC
2459145.80549294,0.9984916955759208,0.0026118732,TESSY2,LC
2459145.806881828,1.005533653943299,0.002613809,TESSY2,LC
2459145.808270715,0.9984964420822472,0.0026124397,TESSY2,LC
2459145.809659603,1.0007793899564172,0.002611517,TESSY2,LC
2459145.811048491,1.0023466575792763,0.0026116946,TESSY2,LC
2459145.812437379,1.0008572249473602,0.0026123077,TESSY2,LC
2459145.8138262667,0.9991298020572074,0.0026122739,TESSY2,LC
2459145.8152151546,0.9969729989052628,0.002610184,TESSY2,LC
2459145.8166040424,1.00007632548823,0.0026149231,TESSY2,LC
2459145.8179929303,0.9989209118027156,0.0026103253,TESSY2,LC
2459145.819381818,0.9971075378459184,0.0026100848,TESSY2,LC
2459145.820770706,0.9921567636153492,0.0026098364,TESSY2,LC
2459145.822159593,0.9982297491118372,0.0026094555,TESSY2,LC
2459145.8235484813,0.9982683543301696,0.0026094625,TESSY2,LC
2459145.824937369,0.9979701392692624,0.0026135826,TESSY2,LC
2459145.826326257,1.0000207839294502,0.0026074217,TESSY2,LC
2459145.827715145,0.9938653083091236,0.0026073335,TESSY2,LC
2459145.829104033,0.9920202924068524,0.0026084473,TESSY2,LC
2459145.8304929207,0.9875332962206448,0.0026038224,TESSY2,LC
2459145.831881808,0.9878917397545997,0.0026024766,TESSY2,LC
2459145.833270696,0.9898108729962982,0.0026051174,TESSY2,LC
2459145.834659584,0.9894060259504872,0.0026051982,TESSY2,LC
2459145.836048472,0.9903235586170096,0.0026046506,TESSY2,LC
2459145.837437359,0.9925150209950656,0.0026062578,TESSY2,LC
2459145.838826247,0.9858585330848656,0.0026026352,TESSY2,LC
2459145.840215135,0.9847232248865436,0.0026039162,TESSY2,LC
2459145.841604023,0.993079836400532,0.0026076401,TESSY2,LC
2459145.84299291,0.990113057623688,0.0026018859,TESSY2,LC
2459145.844381798,0.9891369485636698,0.0026032371,TESSY2,LC
2459145.845770686,0.9845431392179032,0.0025999623,TESSY2,LC
2459145.8471595733,0.9824461695908432,0.0026004764,TESSY2,LC
2459145.848548461,0.9878637996780856,0.002603452,TESSY2,LC
2459145.849937349,0.9898459894631284,0.0026059547,TESSY2,LC
2459145.8513262365,0.9858206289985894,0.0026050603,TESSY2,LC
2459145.8527151244,0.9874931082543648,0.0026015635,TESSY2,LC
2459145.8541040123,0.9867107772398768,0.0026013271,TESSY2,LC
2459145.8554929,0.9907643459592382,0.002604356,TESSY2,LC
2459145.8568817875,0.9905792544241132,0.0026038117,TESSY2,LC
2459145.8582706754,0.9881078425976773,0.0026013064,TESSY2,LC
2459145.859659564,0.9865168505612693,0.0026031758,TESSY2,LC
2459145.8610484507,0.9860166882433852,0.0026001269,TESSY2,LC
2459145.862437338,0.991729715701534,0.0026073505,TESSY2,LC
2459145.863826226,0.9869176829088696,0.0026010748,TESSY2,LC
2459145.8652151134,0.9900499998574892,0.0026028878,TESSY2,LC
2459145.8666040013,0.987727966595077,0.0026001572,TESSY2,LC
2459145.867992889,0.9903763531043108,0.0026057092,TESSY2,LC
2459145.8693817765,0.9882040993967088,0.0026007665,TESSY2,LC
2459145.8707706644,0.9879189254614082,0.0026038345,TESSY2,LC
2459145.872159552,0.9902968212901364,0.0026051104,TESSY2,LC
2459145.87354844,0.9881245069192646,0.0026008214,TESSY2,LC
2459145.874937327,0.990319602361452,0.0026040915,TESSY2,LC
2459145.876326215,0.9848946575843988,0.0025998619,TESSY2,LC
2459145.8777151024,0.9887054525869442,0.0026040203,TESSY2,LC
2459145.8791039903,0.9897617474117943,0.0026026245,TESSY2,LC
2459145.8804928777,0.9917131720501928,0.0026022508,TESSY2,LC
2459145.8818817656,0.9867346064914962,0.0026037749,TESSY2,LC
2459145.883270653,0.9873669307302064,0.0026009576,TESSY2,LC
2459145.8846595404,0.98716108480878,0.0026025614,TESSY2,LC
2459145.886048428,0.9844063687082326,0.0026033651,TESSY2,LC
2459145.887437316,0.9905918824164904,0.0026035316,TESSY2,LC
2459145.8888262035,0.9864065859694112,0.0026047591,TESSY2,LC
2459145.890215091,0.9896114493256358,0.0026034517,TESSY2,LC
2459145.8916039784,0.9856345925487412,0.002602115,TESSY2,LC
2459145.892992866,0.9850707056054744,0.002600664,TESSY2,LC
2459145.8943817536,0.9906187384822338,0.0026031721,TESSY2,LC
2459145.895770641,0.98465080124667,0.0026017793,TESSY2,LC
2459145.897159529,0.9864738338586798,0.0026036773,TESSY2,LC
2459145.8985484163,0.9879742363454826,0.002603149,TESSY2,LC
2459145.899937304,0.9904209786892878,0.0026054629,TESSY2,LC
2459145.901326192,0.9888016108667488,0.002601082,TESSY2,LC
2459145.902715079,0.9919072829902564,0.0026057102,TESSY2,LC
2459145.9041039664,0.9900161149504284,0.0026036752,TESSY2,LC
2459145.905492854,0.9896222768408208,0.0026009392,TESSY2,LC
2459145.9068817417,0.9878092586193008,0.0026040114,TESSY2,LC
2459145.908270629,0.98643707031222,0.0026027418,TESSY2,LC
2459145.9096595165,0.9935074018745248,0.0026032974,TESSY2,LC
2459145.9110484044,0.9866526033812488,0.0026012063,TESSY2,LC
2459145.912437292,0.9884887548201348,0.0026015264,TESSY2,LC
2459145.913826179,0.9870205361860606,0.0025993353,TESSY2,LC
2459145.915215066,0.9915951674537994,0.0026047721,TESSY2,LC
2459145.916603954,0.9911774886799803,0.0026072576,TESSY2,LC
2459145.917992842,0.9904309098513956,0.0026037965,TESSY2,LC
2459145.9193817293,0.9887272009450588,0.0026030936,TESSY2,LC
2459145.9207706167,0.9932115320374788,0.0026081423,TESSY2,LC
